全国地方公共団体コード,ID,都道府県名,市区町村名,種別,所在地_全国地方公共団体コード,所在地_連結標記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
173843,MM0000000920,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町２８46付近,石川県,志賀町,町２８,46付近,,37.007150520956245,136.76064208876014,65.0,
173843,MM0000000921,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町２９46付近,石川県,志賀町,町２９,46付近,,37.009192101357606,136.76065402421605,65.0,
173843,MM0000000922,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町３１32-2付近,石川県,志賀町,町３１,32-2付近,,37.00932573983234,136.7585016751743,65.0,
173843,MM0000000923,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町３１27付近,石川県,志賀町,町３１,27付近,,37.00874966305946,136.75900134623944,65.0,
173843,MM0000000924,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町３２25付近,石川県,志賀町,町３２,25付近,,37.01000440658859,136.76031022526453,65.0,
173843,MM0000000925,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町３７41,石川県,志賀町,町３７,41,,37.00542983955306,136.76264240121833,65.0,
173843,MM0000000926,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-7,石川県,志賀町,町ヘ,1-7,,37.017452500854446,136.76426898635486,65.0,
173843,MM0000000927,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-7,石川県,志賀町,町ヘ,1-7,,37.01778399195892,136.76421920174414,65.0,
173843,MM0000000928,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-188,石川県,志賀町,町ヘ,1-188,,37.018447402594894,136.765209825075,65.0,
173843,MM0000000929,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-22,石川県,志賀町,町ヘ,1-22,,37.020218664062845,136.7665675575521,65.0,
173843,MM0000000930,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-8,石川県,志賀町,町ヘ,1-8,,37.02046053710196,136.76530589487638,65.0,
173843,MM0000000931,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-8,石川県,志賀町,町ヘ,1-8,,37.01931566491247,136.76538519440325,65.0,
173843,MM0000000932,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-122,石川県,志賀町,町ヘ,1-122,,37.02336672525084,136.76518638427876,65.0,
173843,MM0000000933,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-3,石川県,志賀町,町ヘ,1-3,,37.02059558693546,136.76450644473687,65.0,
173843,MM0000000934,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-3,石川県,志賀町,町ヘ,1-3,,37.021617655786535,136.76479417710502,65.0,
173843,MM0000000935,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-3,石川県,志賀町,町ヘ,1-3,,37.018501427767774,136.76400535769395,65.0,
173843,MM0000000936,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-3,石川県,志賀町,町ヘ,1-3,,37.01885396637079,136.76457913055097,65.0,
173843,MM0000000937,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-13,石川県,志賀町,町ヘ,1-13,,37.02555219770888,136.7634474251245,65.0,
173843,MM0000000938,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-73,石川県,志賀町,町ヘ,1-73,,37.02675084508425,136.76700965160998,65.0,
173843,MM0000000939,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-7,石川県,志賀町,町ヘ,1-7,,37.01759707785519,136.7634491016099,65.0,
173843,MM0000000940,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-8,石川県,志賀町,町ヘ,1-8,,37.02159624298216,136.7655095929834,65.0,
173843,MM0000000941,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-3,石川県,志賀町,町ヘ,1-3,,37.02373921553095,136.76477925949172,65.0,
173843,MM0000000942,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-3,石川県,志賀町,町ヘ,1-3,,37.022727445762,136.76499770487743,65.0,
173843,MM0000000943,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-43,石川県,志賀町,町ヘ,1-43,,37.02318363902225,136.76640909222422,65.0,
173843,MM0000000944,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-43,石川県,志賀町,町ヘ,1-43,,37.02363787577538,136.76624561179477,65.0,
173843,MM0000000945,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町ヘ1-100付近,石川県,志賀町,町ヘ,1-100付近,,37.02133180707373,136.7612754131657,65.0,
173843,MM0000000946,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居ト2-2,石川県,志賀町,町居ト,2-2,,37.10330217319497,136.78063725741293,65.0,
173843,MM0000000947,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居ホ7-2,石川県,志賀町,町居ホ,7-2,,37.10242541190888,136.78411399776786,65.0,
173843,MM0000000948,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居ワ10-1,石川県,志賀町,町居ワ,10-1,,37.102721744593325,136.77437091368262,65.0,
173843,MM0000000949,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里191,石川県,志賀町,町居里,191,,37.103756887663785,136.77353862048753,65.0,
173843,MM0000000950,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里350,石川県,志賀町,町居里,350,,37.10426613019936,136.78359931638164,65.0,
173843,MM0000000951,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里245,石川県,志賀町,町居里,245,,37.10495105568853,136.77651878255114,65.0,
173843,MM0000000952,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里230,石川県,志賀町,町居里,230,,37.105999019304896,136.77356789787726,65.0,
173843,MM0000000953,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里160,石川県,志賀町,町居里,160,,37.10606077524716,136.77115868995477,65.0,
173843,MM0000000954,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里162,石川県,志賀町,町居里,162,,37.10528265349316,136.7720897182951,65.0,
173843,MM0000000955,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里299,石川県,志賀町,町居里,299,,37.10588455590419,136.7798821301466,65.0,
173843,MM0000000956,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里159,石川県,志賀町,町居里,159,,37.107314249480766,136.7707155539505,65.0,
173843,MM0000000957,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里218,石川県,志賀町,町居里,218,,37.108690254766685,136.77240650088353,65.0,
173843,MM0000000958,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里142,石川県,志賀町,町居里,142,,37.10957319989759,136.76959285791762,65.0,
173843,MM0000000959,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町居里206,石川県,志賀町,町居里,206,,37.11097889688442,136.77088468197516,65.0,
173843,MM0000000960,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町甲151,石川県,志賀町,町甲,151,,37.01214123898167,136.75935039999862,65.0,
173843,MM0000000961,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町大坂235,石川県,志賀町,町大坂,235,,37.009643777134144,136.76368574580476,65.0,
173843,MM0000000962,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町大坂242,石川県,志賀町,町大坂,242,,37.00985183108974,136.7655501464214,65.0,
173843,MM0000000963,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町戊2-4,石川県,志賀町,町戊,2-4,,37.017994668048246,136.76023267043715,65.0,
173843,MM0000000964,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町町戊13-3,石川県,志賀町,町戊,13-3,,37.018995788871166,136.76050090691598,65.0,
173843,MM0000000965,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢１19-5付近,石川県,志賀町,長沢１,19-5付近,,36.991690213885306,136.77398491893857,65.0,
173843,MM0000000966,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢１26付近,石川県,志賀町,長沢１,26付近,,36.9893230250504,136.77283106738255,65.0,
173843,MM0000000967,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢１15付近,石川県,志賀町,長沢１,15付近,,36.99259545809517,136.77605722459074,65.0,
173843,MM0000000968,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢１7-12付近,石川県,志賀町,長沢１,7-12付近,,36.99323634765554,136.77677996214757,65.0,
173843,MM0000000969,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢１1-10付近,石川県,志賀町,長沢１,1-10付近,,36.9916406925047,136.77498775747583,65.0,
173843,MM0000000970,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢イ36-1付近,石川県,志賀町,長沢イ,36-1付近,,36.99268113504372,136.77471627279,65.0,
173843,MM0000000971,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢イ15-2付近,石川県,志賀町,長沢イ,15-2付近,,36.99251473984343,136.77395286464787,65.0,
173843,MM0000000972,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢イ51-1付近,石川県,志賀町,長沢イ,51-1付近,,36.99383596784414,136.77626901223525,65.0,
173843,MM0000000973,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢イ51-5付近,石川県,志賀町,長沢イ,51-5付近,,36.994002386473234,136.7768452354533,65.0,
173843,MM0000000974,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢ニ9-4,石川県,志賀町,長沢ニ,9-4,,36.99040511704206,136.77330771702796,65.0,
173843,MM0000000975,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢ヌ48-2,石川県,志賀町,長沢ヌ,48-2,,36.984411890545374,136.78466090637042,65.0,
173843,MM0000000976,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢リ24-11,石川県,志賀町,長沢リ,24-11,,36.98700157150464,136.78507970600646,65.0,
173843,MM0000000977,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢リ54-1,石川県,志賀町,長沢リ,54-1,,36.98794687864027,136.78506114856265,65.0,
173843,MM0000000978,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長沢ロ17-1付近,石川県,志賀町,長沢ロ,17-1付近,,36.99336946386798,136.77536957369745,65.0,
173843,MM0000000979,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長田３11-2,石川県,志賀町,長田３,11-2,,37.07561125424533,136.7697094487282,65.0,
173843,MM0000000980,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長田４41-2,石川県,志賀町,長田４,41-2,,37.0768845849528,136.76647778739436,65.0,
173843,MM0000000981,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長田９45付近,石川県,志賀町,長田９,45付近,,37.07797901499011,136.76442112588407,65.0,
173843,MM0000000982,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長田い35-2付近,石川県,志賀町,長田い,35-2付近,,37.078757002468336,136.76454575923594,65.0,
173843,MM0000000983,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長田い64-2付近,石川県,志賀町,長田い,64-2付近,,37.077415668811405,136.76502217751903,65.0,
173843,MM0000000984,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町長田ロ1-3,石川県,志賀町,長田ロ,1-3,,37.07981566596671,136.76446112826693,65.0,
173843,MM0000000985,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海１１10-1,石川県,志賀町,直海１１,10-1,,37.07531956762912,136.77367413080677,65.0,
173843,MM0000000986,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海ち62,石川県,志賀町,直海ち,62,,37.070825137003375,136.78140890124905,65.0,
173843,MM0000000987,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海ニ2-1付近,石川県,志賀町,直海ニ,2-1付近,,37.07040432286072,136.77491834832367,65.0,
173843,MM0000000988,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海ね33-5,石川県,志賀町,直海ね,33-5,,37.07489485373508,136.7765346069136,65.0,
173843,MM0000000989,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海ノ21-2付近,石川県,志賀町,直海ノ,21-2付近,,37.07166636998032,136.78171425317333,65.0,
173843,MM0000000990,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海へ27,石川県,志賀町,直海へ,27,,37.0735731107887,136.7826326453807,65.0,
173843,MM0000000991,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海へ40-3付近,石川県,志賀町,直海へ,40-3付近,,37.07267219352602,136.7820407791761,65.0,
173843,MM0000000992,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海ム63-1付近,石川県,志賀町,直海ム,63-1付近,,37.07077409459309,136.78036872835614,65.0,
173843,MM0000000993,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海よ9-2付近,石川県,志賀町,直海よ,9-2付近,,37.070263675906126,136.7762193979598,65.0,
173843,MM0000000994,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町直海ラ146-1付近,石川県,志賀町,直海ラ,146-1付近,,37.07142234111189,136.77975193120983,65.0,
173843,MM0000000995,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野190,石川県,志賀町,坪野,190,,36.96920322461354,136.7879671596131,65.0,
173843,MM0000000996,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野１３4-2付近,石川県,志賀町,坪野１３,4-2付近,,36.96273934403296,136.78867120410635,65.0,
173843,MM0000000997,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野３17-1付近,石川県,志賀町,坪野３,17-1付近,,36.97052617391385,136.79091181132242,65.0,
173843,MM0000000998,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野タ29-2付近,石川県,志賀町,坪野タ,29-2付近,,36.96398543148327,136.788179320463,65.0,
173843,MM0000000999,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野ト48-2,石川県,志賀町,坪野ト,48-2,,36.96931462061063,136.79097228209486,65.0,
173843,MM0000001000,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野ト1-2付近,石川県,志賀町,坪野ト,1-2付近,,36.967859856698425,136.79051321081593,65.0,
173843,MM0000001001,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野ヌ13付近,石川県,志賀町,坪野ヌ,13付近,,36.96889223245681,136.78851222464743,65.0,
173843,MM0000001002,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野ヌ17-1付近,石川県,志賀町,坪野ヌ,17-1付近,,36.968196785383455,136.7880616469493,65.0,
173843,MM0000001003,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野ホ13-3,石川県,志賀町,坪野ホ,13-3,,36.97457764065484,136.788349426253,65.0,
173843,MM0000001004,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野ル82付近,石川県,志賀町,坪野ル,82付近,,36.96726217017397,136.7857087479009,65.0,
173843,MM0000001005,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野開124,石川県,志賀町,坪野開,124,,36.96599652677248,136.78478304307748,65.0,
173843,MM0000001006,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町坪野開150付近,石川県,志賀町,坪野開,150付近,,36.96711283875639,136.78413957304065,65.0,
173843,MM0000001007,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田原200,石川県,志賀町,田原,200,,37.05975968540898,136.7671114645281,65.0,
173843,MM0000001008,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田原188付近,石川県,志賀町,田原,188付近,,37.06118265008884,136.76623683779457,65.0,
173843,MM0000001009,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田原215付近,石川県,志賀町,田原,215付近,,37.05982738238608,136.76869846348865,65.0,
173843,MM0000001010,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田原190付近,石川県,志賀町,田原,190付近,,37.06225978303568,136.76615058704633,65.0,
173843,MM0000001011,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田原タ56-1付近,石川県,志賀町,田原タ,56-1付近,,37.05864016541614,136.7701685297259,65.0,
173843,MM0000001012,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田原ホ7-1付近,石川県,志賀町,田原ホ,7-1付近,,37.058123561171314,136.7686205225452,65.0,
173843,MM0000001013,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田原ヨ85付近,石川県,志賀町,田原ヨ,85付近,,37.06053081590242,136.76800805077175,65.0,
173843,MM0000001014,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田原レ36-1,石川県,志賀町,田原レ,36-1,,37.05796376949098,136.77329933370046,65.0,
173843,MM0000001015,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田中１50-2,石川県,志賀町,田中１,50-2,,37.157583264871086,136.76408234159962,65.0,
173843,MM0000001016,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田中ヌ209,石川県,志賀町,田中ヌ,209,,37.15692379134858,136.75700553070422,65.0,
173843,MM0000001017,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田中ヌ201,石川県,志賀町,田中ヌ,201,,37.15719585950071,136.75473775385836,65.0,
173843,MM0000001018,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町田中卯66,石川県,志賀町,田中卯,66,,37.15674285352877,136.75549564339545,65.0,
173843,MM0000001019,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町東小室ト36-2付近,石川県,志賀町,東小室ト,36-2付近,,37.14468161429157,136.74502584993104,65.0,
173843,MM0000001020,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町東小室リ249,石川県,志賀町,東小室リ,249,,37.14498222236801,136.74648316487804,65.0,
173843,MM0000001021,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町東小室リ249,石川県,志賀町,東小室リ,249,,37.144558802122575,136.7475549921622,65.0,
173843,MM0000001022,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町東小室リ223,石川県,志賀町,東小室リ,223,,37.145112089538976,136.74813295150204,65.0,
173843,MM0000001023,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町東小室リ254,石川県,志賀町,東小室リ,254,,37.1454937183875,136.74888347846291,65.0,
173843,MM0000001024,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町東小室リ123-3付近,石川県,志賀町,東小室リ,123-3付近,,37.14543447117314,136.74577053408603,65.0,
173843,MM0000001025,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町東小室リ167-2付近,石川県,志賀町,東小室リ,167-2付近,,37.14608549466185,136.74840895194578,65.0,
173843,MM0000001026,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町東小室子45-1付近,石川県,志賀町,東小室子,45-1付近,,37.14652355176756,136.7492856060014,65.0,
173843,MM0000001027,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ウ159,石川県,志賀町,徳田ウ,159,,37.05120967432074,136.83710435646557,65.0,
173843,MM0000001028,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田お66,石川県,志賀町,徳田お,66,,37.05303575572027,136.8375746057899,65.0,
173843,MM0000001029,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ク129,石川県,志賀町,徳田ク,129,,37.053796823924856,136.83563265189784,65.0,
173843,MM0000001030,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田さ66,石川県,志賀町,徳田さ,66,,37.05306378738163,136.83850226672652,65.0,
173843,MM0000001031,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田シ66-1付近,石川県,志賀町,徳田シ,66-1付近,,37.05601606494493,136.8415825516819,65.0,
173843,MM0000001032,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田し35,石川県,志賀町,徳田し,35,,37.054428003344256,136.8405295665056,65.0,
173843,MM0000001033,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ス42-3付近,石川県,志賀町,徳田ス,42-3付近,,37.05978055886255,136.829435426256,65.0,
173843,MM0000001034,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田セ26付近,石川県,志賀町,徳田セ,26付近,,37.05933896528066,136.83095747142912,65.0,
173843,MM0000001035,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田セ114付近,石川県,志賀町,徳田セ,114付近,,37.05794511856514,136.8321244321732,65.0,
173843,MM0000001036,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田セ151付近,石川県,志賀町,徳田セ,151付近,,37.05913814480848,136.83197500589304,65.0,
173843,MM0000001037,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田せ6付近,石川県,志賀町,徳田せ,6付近,,37.05948950179295,136.83039878876863,65.0,
173843,MM0000001038,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ナ165,石川県,志賀町,徳田ナ,165,,37.05118647118832,136.8346364058881,65.0,
173843,MM0000001039,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ナ169,石川県,志賀町,徳田ナ,169,,37.05065858037613,136.8359061182482,65.0,
173843,MM0000001040,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ナ164,石川県,志賀町,徳田ナ,164,,37.050923721294446,136.8349975751627,65.0,
173843,MM0000001041,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ナ164,石川県,志賀町,徳田ナ,164,,37.049925375677766,136.83589545307694,65.0,
173843,MM0000001042,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ナ164,石川県,志賀町,徳田ナ,164,,37.050231749766425,136.83549093213887,65.0,
173843,MM0000001043,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田ナ164,石川県,志賀町,徳田ナ,164,,37.05011246116032,136.83649494743307,65.0,
173843,MM0000001044,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田レ76,石川県,志賀町,徳田レ,76,,37.05281017985974,136.83324580956506,65.0,
173843,MM0000001045,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田れ144,石川県,志賀町,徳田れ,144,,37.05201305903009,136.83302611088487,65.0,
173843,MM0000001046,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田れ144,石川県,志賀町,徳田れ,144,,37.051551408752395,136.83323339638542,65.0,
173843,MM0000001047,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田れ144,石川県,志賀町,徳田れ,144,,37.05135288121774,136.83391155489193,65.0,
173843,MM0000001048,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田わ173-1,石川県,志賀町,徳田わ,173-1,,37.04712899899762,136.83538223822873,65.0,
173843,MM0000001049,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田わ170-2,石川県,志賀町,徳田わ,170-2,,37.049132534239405,136.83603817592342,65.0,
173843,MM0000001050,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田わ170-2,石川県,志賀町,徳田わ,170-2,,37.047631008814975,136.8365358323837,65.0,
173843,MM0000001051,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田井27-2,石川県,志賀町,徳田井,27-2,,37.05326456971985,136.83557387177189,65.0,
173843,MM0000001052,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田乙1付近,石川県,志賀町,徳田乙,1付近,,37.06006294011637,136.8297852832539,65.0,
173843,MM0000001053,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田乙9付近,石川県,志賀町,徳田乙,9付近,,37.06095856984946,136.82894346335672,65.0,
173843,MM0000001054,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田乙32付近,石川県,志賀町,徳田乙,32付近,,37.06220705158197,136.82843854510355,65.0,
173843,MM0000001055,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田子226,石川県,志賀町,徳田子,226,,37.05329806553118,136.834710699081,65.0,
173843,MM0000001056,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田子230,石川県,志賀町,徳田子,230,,37.05314125387874,136.83420065353772,65.0,
173843,MM0000001057,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田子230,石川県,志賀町,徳田子,230,,37.05276635503262,136.83414689921966,65.0,
173843,MM0000001058,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田子230,石川県,志賀町,徳田子,230,,37.05204727608195,136.83428443683326,65.0,
173843,MM0000001059,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田子224,石川県,志賀町,徳田子,224,,37.05358867259879,136.83310962981056,65.0,
173843,MM0000001060,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田子129-4,石川県,志賀町,徳田子,129-4,,37.0543604358285,136.8335990680654,65.0,
173843,MM0000001061,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田子225,石川県,志賀町,徳田子,225,,37.05403349280148,136.83481583335882,65.0,
173843,MM0000001062,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田新312付近,石川県,志賀町,徳田新,312付近,,37.05496322131447,136.8392948184112,65.0,
173843,MM0000001063,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田寅78-4付近,石川県,志賀町,徳田寅,78-4付近,,37.060317048346405,136.8309259029397,65.0,
173843,MM0000001064,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田丙107付近,石川県,志賀町,徳田丙,107付近,,37.0607033616111,136.831613762029,65.0,
173843,MM0000001065,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町徳田丙69付近,石川県,志賀町,徳田丙,69付近,,37.06089385759413,136.83087078554425,65.0,
173843,MM0000001066,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮417,石川県,志賀町,二所宮,417,,36.98327005580412,136.81192445839034,65.0,
173843,MM0000001067,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮269,石川県,志賀町,二所宮,269,,36.983928856606646,136.81259605647824,65.0,
173843,MM0000001068,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮ウ1-2,石川県,志賀町,二所宮ウ,1-2,,36.985302680538304,136.80775998801153,65.0,
173843,MM0000001069,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮カ56-2付近,石川県,志賀町,二所宮カ,56-2付近,,36.98167815718741,136.81230131243862,65.0,
173843,MM0000001070,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮ソ32付近,石川県,志賀町,二所宮ソ,32付近,,36.982345737225366,136.8108862678643,65.0,
173843,MM0000001071,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮ヌ36-2,石川県,志賀町,二所宮ヌ,36-2,,36.979859154577646,136.81534920412267,65.0,
173843,MM0000001072,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮ム28-2付近,石川県,志賀町,二所宮ム,28-2付近,,36.98452117708091,136.80840576812727,65.0,
173843,MM0000001073,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮ム25付近,石川県,志賀町,二所宮ム,25付近,,36.98417824640413,136.80943279267942,65.0,
173843,MM0000001074,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮ヨ35-2付近,石川県,志賀町,二所宮ヨ,35-2付近,,36.980365094198646,136.81401390287323,65.0,
173843,MM0000001075,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町二所宮ラ42付近,石川県,志賀町,二所宮ラ,42付近,,36.98414086674361,136.81046408026845,65.0,
